business_id,name,address,city,state,postal_code,stars,review_count,review_id,user_id,user_given_stars,text,useful,funny,cool,sentiment
NBeX33C2lB6KMqpbSueHjw,Panera Bread,3800 Forbes Ave,Pittsburgh,PA,15213,3,43,E0eEJLrOkA8eVdtzCq19bw,pqbduPygIyqOBAhdmGxoKQ,2,"First of all, I am a Panera Bread LOVER! However, this location was different. Our breakfast sandwiches (egg \/ turkey sausage) were unedibile. After the first bite there was a strong after taste. The only food up to par was the fresh fruit cup. Ususally the staff are very nice and friendly at other locations, not the case here.",0,0,0,Negative
NcNzTKVatkbRkD_G8A891A,Silk Elephant,1712 Murray Ave,Pittsburgh,PA,15217,3.5,185,hiTVJdMC4U41Kv2kAzYMuw,7quhEJUhx4K3TTqJTj6Q3g,2,Some of the worst Thai food I have had outside the Midwest I would give it one star if the spring rolls weren't actually somewhat good. Phad thai is the test of a thai restaurant. This edition of the dish was sorely lacking. The noodles were clumped together from being left to cool down. They were oily and under spiced. The veggies were non existent. Good spring rolls though.,2,0,0,Negative
NrokuoWJAy_VbMprivfAIA,Molly's Pizza,1525 Potomac Ave,Pittsburgh,PA,15216,3.5,38,UUo36XdgGb4erH2-ikLQaA,BrxT0fgnj8UkdWTWNfr4tw,3,"Pizza isn't bad itself. Girl on the phone that I ordered through was very rude. Prices on the to go menu are more expensive then the regular prices. It is not 13.99 for an XL pizza. So don't let that fool you. Also, 2.50 for pepperoni?? And they are small pieces. Idk. Staying at a hotel and just wanted something quick, cheap and easy. Not the greatest place to go. Pizza isn't awful though. I would've enjoyed it warmer. But beggars can't be choosers.",0,0,0,Negative
NSBiCz9CRowb6uwpC3vZrQ,Hyatt Regency Pittsburgh International Airport,1111 Airport Blvd,Pittsburgh,PA,15231,3,85,oOq_d-BW5UV18Ha5xGUKAg,fHtJncbjqS0-_xRgea6YRw,3,"Clean, modern rooms --- attached to the airport which is fabulous as it allows an extra 30-40 minutes sleep. Self check-in kiosks didn't work (great idea - when they work) but staff was on-hand to help. As much as I travel, I continue to be amazed that hotels charging $200+\/night also charge $10-$20 a day for internet access. In lodging-land it seems Internet access is to 2012 what ""free cable"" was to 1984.",1,0,0,Negative
NV9ftiLhePO0bNE1z8y6qw,Love Yogurt,229 Atwood St,Pittsburgh,PA,15213,4,37,a09UcD3RUgIuLHyLUt7DRQ,Caz0AvRFlKLt88Q8BRer3w,2,"I had a taro bubble tea here, and it was terrible. The milk wasn't cold, the taro powder was poorly blended in, and the tapioca was stale. I threw out the drink after a few sips because the milk and tapioca quality were so poor that I was concerned about getting sick. I am definitely surprised by the relatively good reviews for this place. Perhaps, the rest of its offerings are better. I don't think that I'll dare to test out that theory, though.",0,0,0,Negative
O1ird5yRyuDFnOmYu90OoA,Round Corner Cantina,3720 Butler St,Pittsburgh,PA,15201,3.5,305,7gFDxmqgFFnQvU3O4aV3Fg,8Az_JgEpXqAii_5EDkw2tw,3,"Wanted to explore some place new after work tonight, so did a little research (and yelping, of course!) and chose the Round Corner Cantina to satisfy some post work munchies. I had really REALLY high expectations for this place, and while I wouldn't say I was let down, there were a couple things that didn't quite sit right with me, ergo my 3 star rating. First, I called earlier this evening to ask a quick question, and not only did no one answer, but their voicemail was full.. not ok for a business in my opinion. Second, when we got there, the bartenders were really super unhelpful. When you first walk in, you step right into the bar area.. it's small, dark, and kinda cramped.. kinda divey, which is not an issue, but if you're unfamiliar with the place, as we were, it can be kinda hard to find your way around.. and when the bartenders offer no help whatsoever, it makes it that much more awkward. So we finally found our way to the back patio, which is really super awesome. We sit down at the bar, only to be told that this bar has just closed.. ugh! So we grab a table, which was fine, just not what we had in mind. From that point, the service was prompt and decent. Our server was friendly and helpful, and our food came out super fast. We got the queso as an appetizer and it was AMAZING. Seriously the best queso I've ever had anywhere. So good! I got the Shrimp Tacos as my meal, and they were good.. no super amazing queso, but good. My white sangria was decent. Again, nothing special but I enjoyed it. By the time we left, we both agreed that we were happy we tried it and we'll be going back soon I'm sure. I would definitely recommend the back patio, it's a really cool place with a great atmosphere. On a warm summer night, I can imagine that it's the place to be!",0,0,0,Negative
odfX0wO7fOyqa8oobxh96w,Fu Lai Chinese Restaurant,525 Penn Ave,Pittsburgh,PA,15222,2.5,33,dgSuy_7Gk7JViYp4ynHvcQ,CP7H22uTXMe_XsNAw5Wxqw,1,"The Chinese donuts are amazing...... but that's it. I had General Tao's chicken w fried rice, and the chicken wasn't chicken.... I'll forever order the donuts but that's it!",0,0,0,Negative
oJsfjG1uh6jopK6Kc-3pdQ,Cavo Nightclub,1916 Smallman St,Pittsburgh,PA,15222,4,54,ipUgtAC23su7IDifMGvrBw,l7zmF8szWBC-A07oIDRdKw,3,"I came here for the Halloween party last week. Although I'm not generally a fan of nightclubs, I had a good time here with my friends. I appreciate the effort they put in to decorate the place for the occasion. They hung ""body bags"" from the ceiling, and they had a creepy actor in a nightgown sitting in a bed in one of the rooms who tried to scare people. Minus stars, though, for the 2 scantily-clad women dancing on stage in one of the back rooms..so unnecessary. Cavo was packed to the brim! It was a little annoying to keep getting bumped into because there were so many people, but on the bright side, it was great to see all of the creative costumes people came up with. I wouldn't go out of my way to come back here, but they did throw a pretty sweet Halloween party!",1,0,0,Negative
OQvChaBImI8X5B3aai8btg,Waffles Incaffeinated,2517 E Carson St,Pittsburgh,PA,15203,3.5,386,0PfDtMDhbIQ1qKmptYC2HA,OYseXC7u-1uOKlO7pfXp9Q,2,"Not very impressed. The menu is a lot to take in. The waffles were more like dessests so we ordered a plain waffle, it was light and fluffy, very good. I tried the Southwestern omlet, my friend made his own omlet, both omlets were on the small side for the price. Unfortunately the hash browns we ordered were not ready so we had to wait for them while we ate our omlets. Eventually the hash browns arrived in a large bowl, they were good for being deep friied. The coffee cups are too small. The presentation was very nice. For a breakfast place we waited a long time for our breakfast and they were not busy at the time. It's on the pricey side.",0,0,0,Negative
PHnlbOQx9-fsIO6t4UByYA,Spinach,735 Copeland St,Pittsburgh,PA,15232,4,17,DPTfxUPQsXNBLQCUt9GSZQ,Beo8qoIWwsy5NHAb39xkKQ,2,"Presentation was beautiful, but flavors just okay. The ""drizzle"" overwhelmed the flavors of the other ingredients. The service was horrible. Our server didn't come to the table to see if anyone had questions about the menu or wanted an appetizer while we waited for the last two members of our group. I had a bottle of wine on the table, but there was no offer to open it or bring wine glasses. Once we received our food, our server sat in a chair by the kitchen looking at his phone. Did not come to the table to see if everything was okay, to clear plates or offer dessert (which I had planned to order). We even had to go to him to get our check. (The restaurant was nearly empty other than our group.)",0,0,0,Negative
plHKBwA18aWeP-TG8DC96Q,Smoke BBQ Taqueria,4115 Butler St,Pittsburgh,PA,15201,3.5,330,4Tgx_Lwd3s-9A6y2tz9DPw,vE70HTAukx0L-0lw8eUodg,3,"Great for take out but atmosphere is a low point. We hadn't been to Smoke since it was in Homestead so I was ready for a yummy taco. The food did not disappoint. Both my favorites, brisket and chicken apple were delicious. Service was fine. But the music was obnoxiously loud combined with ambient noise to the point that conversation was impossible and digestion questionable. As I walked past the kitchen I noticed it was quieter there. We took our order to go. The new place looks hip but I couldn't enjoy it. Sorry we couldn't stay because we really like you guys. Missing the quiet little place in Homestead that was all about good food.",0,0,0,Negative
pSAoDrxX7Q5VRe-7gpDpOw,Spoonwood Brewing,5981 Baptist Rd,Pittsburgh,PA,15236,3.5,173,fd3CcYwWgtG8yB6jhATfNg,UX7P874j8QNNEpy1qkdR_g,2,"Meh. We live nearby and always pass this on our way to various different locations. We were very intrigued when we saw them building this where Duke's station used to be. We finally had the opportunity to go when the parking lot wasn't completely filled. Being that it always seemed to busy, we assumed that it must be excellent. I am very fond of various times of beers, so I was very excited to come here. I did enjoy the IPA I ordered called ""Killer Diller"" but it wasn't something I couldn't walk into a store a find. We ordered the pretzels to start with, and they were alright, the cheese was slightly below room temperature, which wasn't that appetizing. I personally orderd the hog heaven sandwich. I was tasty, but extremely greasy, leaving one of the slices of bread completely soggy. My Boyfriend ordered the drunken turkey sandwich, which he was not impressed with. The place had good atmosphere and had pretty cool napkins, but we would have been EXTREMELY disappointed to have come here and had to have waited for an hour like most people have mentioned. Hope they improve.",1,0,0,Negative
pYeQ80rPttM6KzMQ3MXE8g,Nied's Hotel,5438 Butler St,Pittsburgh,PA,15201,3.5,29,b9TGhlMxS8ziPrKeqKlwoA,YmZb7nsmeufYcsjhg84zcw,2,Definitely would call this place a dive. It's a very noisy bar with no kitchen; they have a few portable deep fryers propped up on a table. The condiment table has no refrigeration. The waitress just spoons your tartar sauce in a plastic cup like someone would if you were at a picnic at the park. They just recently raised all their prices by about a dollar each. So if you think you are going to go get a cheap fish think again. With the a la carte fish now being $7.75 you are not going to get out of there for less than $12 per person after tax and tip plus a possible drink or side dish. Not my idea of what I want to pay at a dive bar. That's just my opinion. I'd rather go to a nice quiet restaurant with some atmosphere and pay that amount and get 2 side dishes and good service from a real waitress. The sandwich is good but not all that filling for the amount of money you end up spending.,0,0,0,Negative
QaFhHwtJf64AZIzqAujFxw,Joe & Pie Cafe Pizzeria,5474 Campbells Run Rd,Pittsburgh,PA,15205,1.5,3,Z47fgvpxNWQdC0FDN_aGkw,nBhrW7NGJbAtU5p0ovL7kg,2,"Pizza is pretty good, but the rest of the food seems to be frozen. Don't eat in the restaurant if you like any actual service. No wait staff at all and the guys working are clueless. I asked for hot water and one of the guys said ""we don't have any hot water"" and I asked him to boil some. Also no changing tables in either bathroom.",0,0,0,Negative
